시장구분,업종명,시가총액,종목코드,날짜,주식 종류,PER,PBR,PCR,PSR
KOSPI,서비스업,53994889716,007120,20220331,보통주,-3.8079,0.82837,30.09002,7.79354
KOSPI,서비스업,169419800000,396690,20220331,보통주,67.26818,0.88837,13.48085,11.24914
KOSPI,서비스업,100500000000,357250,20220331,보통주,111.65279,0.78674,27.59511,11.87941
KOSPI,보험,710719998835,085620,20220331,보통주,10.03426,0.27472,7.89827,0.22462
KOSPI,증권,5267108452480,006800,20220331,보통주,5.93657,0.51548,-5.52317,0.5206
KOSPI,증권,629300000000,00680K,20220331,우선주,5.93657,0.51548,-5.52317,0.5206
KOSPI,증권,74179202500,006805,20220331,우선주,5.93657,0.51548,-5.52317,0.5206
KOSPI,화학,874720000000,002840,20220331,보통주,17.51544,3.40327,18.36298,2.81103
KOSPI,화학,1012350000000,268280,20220331,보통주,13.94622,3.35592,34.34634,2.09723
KOSPI,기타금융,328280000000,107590,20220331,보통주,10.60698,1.73486,17.44536,0.8341
KOSPI,화학,155928101200,134380,20220331,보통주,15.73371,1.38289,18.39919,0.90434
KOSPI,화학,142131202400,003650,20220331,보통주,4.14725,0.3958,9.02048,0.33826
KOSPI,서비스업,48260012700,155900,20220331,보통주,,,,
KOSPI,섬유의복,154234858050,003610,20220331,보통주,14.86617,0.50533,15.83546,0.83999
KOSPI,화학,226837955350,001340,20220331,보통주,15.45084,1.20622,6.31809,1.21275
KOSPI,화학,255310000000,035150,20220331,보통주,10.39075,1.36797,20.40248,0.53672
KOSPI,건설업,166125959580,002410,20220331,보통주,44.61009,2.04366,22.42574,1.44455
KOSPI,기타금융,25195478613,096300,20220331,보통주,,,,
KOSPI,비금속광물,257100000000,007210,20220331,보통주,-59.14155,0.96687,36.21245,0.56936
KOSPI,화학,120099500000,002760,20220331,보통주,69.9722,2.60412,100.71529,2.98265
KOSPI,의약품,910142500000,003850,20220331,보통주,22.34427,2.02998,15.98529,1.53328
KOSPI,음식료품,123766408468,000890,20220331,보통주,-134.12234,1.48234,9.75933,1.4553
KOSPI,의약품,906053874750,003000,20220331,보통주,-1000.10011,3.27537,34.56036,5.02333
KOSPI,증권,250432746900,001270,20220331,보통주,4.22595,0.33033,12.68277,0.44109
KOSPI,증권,66000000000,001275,20220331,우선주,4.22595,0.33033,12.68277,0.44109
KOSPI,철강금속,103000000000,026940,20220331,보통주,9.70001,0.70833,-27.58966,0.4358
KOSPI,비금속광물,118800000000,011390,20220331,보통주,-59.01788,1.96823,-46.72845,0.85378
KOSPI,운수장비,38330663924,005030,20220331,보통주,-2.88466,1.68292,-24.89099,0.18134
KOSPI,섬유의복,81635532600,002070,20220331,보통주,-26.34129,0.85539,-25.40703,0.45016
KOSPI,서비스업,105273602100,100220,20220331,보통주,16.75275,0.47805,5.16314,0.47025
KOSPI,서비스업,34670468790,030790,20220331,보통주,,,,
KOSPI,음식료품,531967014000,005180,20220331,보통주,-27.11662,0.84317,9.44276,0.45675
KOSPI,음식료품,270351776500,003960,20220331,보통주,3.69167,0.43875,3.7113,0.12764
KOSPI,음식료품,184899426000,008040,20220331,보통주,66.46655,0.68665,-31.51177,0.38014
KOSPI,"농업, 임업 및 어업",249250000000,007160,20220331,보통주,5.28023,0.52596,4.80308,0.401
KOSPI,음식료품,109165562620,014710,20220331,보통주,9.70946,0.4155,7.35133,0.54728
KOSPI,음식료품,100352170350,006090,20220331,보통주,5.57476,0.44693,4.34327,0.26731
KOSPI,건설업,421749334545,001470,20220331,보통주,-131.1177,1.60031,-8.4138,0.89714
KOSPI,전기전자,40983659880000,006400,20220331,보통주,39.40882,2.97883,21.18562,3.40144
KOSPI,전기전자,495076176000,006405,20220331,우선주,39.40882,2.97883,21.18562,3.40144
KOSPI,운수장비,114987343100,006660,20220331,보통주,-54.9259,0.6178,14.10764,1.71557
KOSPI,유통업,21305127234000,028260,20220331,보통주,13.72025,0.6455,18.76109,0.65108
KOSPI,유통업,174948187500,02826K,20220331,우선주,13.72025,0.6455,18.76109,0.65108
KOSPI,의약품,54718455000000,207940,20220331,보통주,151.83007,11.97306,131.45449,38.11126
KOSPI,보험,13180000000000,032830,20220331,보통주,8.72444,0.30442,5.03232,0.36546
KOSPI,서비스업,10716825300000,018260,20220331,보통주,19.81381,1.67461,12.35375,0.88845
KOSPI,서비스업,5135200000000,028050,20220331,보통주,12.05373,2.24161,6.06684,0.59952
KOSPI,전기전자,12324459840000,009150,20220331,보통주,17.17319,2.22067,8.85267,1.58409
KOSPI,전기전자,265116940800,009155,20220331,우선주,17.17319,2.22067,8.85267,1.58409
KOSPI,전기전자,415496865480000,005930,20220331,보통주,13.55287,1.7954,8.1693,1.90221
KOSPI,전기전자,51841862100000,005935,20220331,우선주,13.55287,1.7954,8.1693,1.90221
KOSPI,의약품,293498285230,001360,20220331,보통주,-8.13133,2.60105,-45.72239,5.96527
KOSPI,운수장비,4998400000000,010140,20220331,보통주,-2.76147,1.17805,4.72235,0.60261
KOSPI,운수장비,26299505000,010145,20220331,우선주,-2.76147,1.17805,4.72235,0.60261
KOSPI,증권,3741670000000,016360,20220331,보통주,4.15354,0.65937,-1.93239,0.40874
KOSPI,서비스업,334000000000,068290,20220331,보통주,104.92656,1.74638,7.42763,1.76819
KOSPI,기타금융,3742242179300,029780,20220331,보통주,6.62282,0.44739,-1.40808,1.01714
KOSPI,보험,10375089303000,000810,20220331,보통주,9.10206,0.55518,12.85675,0.41787
KOSPI,보험,525084000000,000815,20220331,우선주,9.10206,0.55518,12.85675,0.41787
KOSPI,철강금속,289850000000,006110,20220331,보통주,24.43833,2.43387,18.76232,1.17407
KOSPI,음식료품,542487417400,145990,20220331,보통주,16.27591,0.49695,-37.33309,0.28093
KOSPI,음식료품,13766604000,145995,20220331,우선주,16.27591,0.49695,-37.33309,0.28093
KOSPI,음식료품,702076998000,003230,20220331,보통주,12.67356,1.82919,12.23715,1.1123
KOSPI,기타제조업,179400000000,002170,20220331,보통주,5.25048,0.40664,8.89602,0.8971
KOSPI,화학,363139433000,272550,20220331,보통주,11.72366,1.10585,6.31578,0.90636
KOSPI,기타금융,737383733100,000070,20220331,보통주,3.66373,0.43391,3.60717,0.28026
KOSPI,기타금융,19277277200,000075,20220331,우선주,3.66373,0.43391,3.60717,0.28026
KOSPI,유통업,264077356400,002810,20220331,보통주,6.61689,0.60977,30173.38685,0.57137
KOSPI,전기전자,215000000000,005680,20220331,보통주,13.38818,0.44552,12.14954,0.95446
KOSPI,화학,112030000000,003720,20220331,보통주,29.30084,2.09262,14.33339,0.76536
KOSPI,운수장비,129400000000,023000,20220331,보통주,14.37977,0.57504,18.41796,0.42207
KOSPI,기계,287700000000,004380,20220331,보통주,23.69175,1.40572,5.89562,0.88603
KOSPI,기타제조업,161597683275,002450,20220331,보통주,6.72069,0.59281,10.49613,0.55925
KOSPI,비금속광물,151510169300,004440,20220331,보통주,-36.49275,0.4292,-10.84608,0.51971
KOSPI,의약품,118857344740,000520,20220331,보통주,-21.00564,1.60032,79.26678,0.8366
KOSPI,종이목재,70624180750,009770,20220331,보통주,9.85006,0.34703,43.63839,0.54293
KOSPI,의약품,350975000000,005500,20220331,보통주,12.8703,1.38176,15.25281,1.46187
KOSPI,전기가스업,429832650000,004690,20220331,보통주,6.18525,0.2312,1.0801,0.09768
KOSPI,건설업,128750000000,010960,20220331,보통주,9.15478,0.51668,-14.02177,0.40188
KOSPI,기계,93176891750,004450,20220331,보통주,65.89347,0.55215,6.84117,0.625
KOSPI,전기전자,182541432000,009470,20220331,보통주,14.40699,3.11603,13.31198,0.82171
KOSPI,전기전자,44603114100,011230,20220331,보통주,-10.77182,3.28809,-38.61395,0.95389
KOSPI,전기전자,587317500000,001820,20220331,보통주,22.01325,3.06305,17.6123,2.38702
KOSPI,화학,292437291750,000390,20220331,보통주,-102.33649,0.73875,-9.27594,0.39658
KOSPI,증권,134857359065,001290,20220331,보통주,12.58191,0.57082,-1.33156,2.34102
KOSPI,운수장비,80303223000,041650,20220331,보통주,8.50795,0.41326,4.07245,0.20983
KOSPI,운수장비,111552000000,075180,20220331,보통주,7.50173,0.44137,5.18599,0.82454
KOSPI,기타금융,136025340000,007540,20220331,보통주,10.3272,0.49549,3.69531,0.35148
KOSPI,음식료품,205116041400,248170,20220331,보통주,8.62883,0.95069,6.38237,0.58626
KOSPI,기타금융,208735813160,007860,20220331,보통주,12.19799,0.56978,1.48271,0.11648
KOSPI,운수장비,185415077820,200880,20220331,보통주,7.24709,0.28673,1.01291,0.08741
KOSPI,전기가스업,920000000000,017390,20220331,보통주,100.84701,0.62842,323.16816,0.6554
KOSPI,음식료품,109833377825,004410,20220331,보통주,-21.16452,4.75066,74.13356,2.2116
KOSPI,음식료품,8864632500,004415,20220331,우선주,-21.16452,4.75066,74.13356,2.2116
KOSPI,철강금속,101358249650,021050,20220331,보통주,5.44238,0.68009,-7.87063,0.35293
KOSPI,화학,466813709550,008490,20220331,보통주,9.52437,1.26743,7.64928,0.85692
KOSPI,전기전자,54000000000,007610,20220331,보통주,-2.05824,1.13774,-27.59284,0.93381
KOSPI,음식료품,278221366800,136490,20220331,보통주,8.5475,0.68674,3.73797,0.17888
KOSPI,전기전자,48229971075,014910,20220331,보통주,16.64186,1.49326,14.52135,0.9831
KOSPI,전기전자,5610000000,014915,20220331,우선주,16.64186,1.49326,14.52135,0.9831
KOSPI,화학,82782700000,003080,20220331,보통주,58.56215,0.57637,7.05241,1.38151
KOSPI,비금속광물,355483058500,004980,20220331,보통주,64.88934,0.99476,15.56222,0.50137
KOSPI,비금속광물,14234730750,004985,20220331,우선주,64.88934,0.99476,15.56222,0.50137
KOSPI,섬유의복,44747135820,011300,20220331,보통주,2.06785,1.23731,6.075,0.56724
KOSPI,서비스업,182749192000,000180,20220331,보통주,27.98758,0.29245,9.33088,0.86159
KOSPI,서비스업,50034114000,002420,20220331,보통주,-22.39346,2.34301,-23.47869,2.43585
KOSPI,운수창고업,227842542000,004360,20220331,보통주,5.24148,0.2947,7.90603,0.25983
KOSPI,운수창고업,26378137500,004365,20220331,우선주,5.24148,0.2947,7.90603,0.25983
KOSPI,전기전자,957600000000,004490,20220331,보통주,12.60305,0.86225,91.6651,0.78594
KOSPI,철강금속,665242307450,001430,20220331,보통주,3.83926,0.38787,8.58966,0.19546
KOSPI,철강금속,354537500000,306200,20220331,보통주,2.96679,0.3939,12.30788,0.18109
KOSPI,기타금융,496998840000,003030,20220331,보통주,2.42433,0.34558,-2.57459,0.15012
KOSPI,철강금속,136691500000,019440,20220331,보통주,5.16772,0.39984,-5.05861,0.15068
KOSPI,철강금속,454000000000,058650,20220331,보통주,8.48526,0.20975,-7.17393,0.0696
KOSPI,유통업,60711140565,013000,20220331,보통주,38.58134,1.11987,34.27205,1.52879
KOSPI,기계,144489581280,091090,20220331,보통주,-66.86176,0.97793,8.43911,1.96503
KOSPI,운수장비,80900000000,021820,20220331,보통주,3.26532,0.1816,14.478,0.56782
KOSPI,유통업,131330864000,067830,20220331,보통주,16.53041,0.24616,8.73313,1.00273
KOSPI,운수장비,213664980480,033530,20220331,보통주,-28.41376,0.58795,5.48527,0.15651
KOSPI,운수장비,388850279040,075580,20220331,보통주,20.47642,1.97817,-73.62036,1.33961
KOSPI,종이목재,92964240155,027970,20220331,보통주,9.0474,0.94617,5.55005,0.45333
KOSPI,운수장비,162729000000,308170,20220331,보통주,135.71332,1.97837,25.38416,0.52581
KOSPI,기계,37500376080,012600,20220331,보통주,-5.1054,1.70285,-4.53764,1.85438
KOSPI,의약품,23659373566500,068270,20220331,보통주,48.08596,7.0533,30.58094,14.71643
KOSPI,전기전자,2110693302000,336370,20220331,보통주,297.94013,11.7002,-84.28459,9.30188
KOSPI,전기전자,127438720000,33637K,20220331,우선주,297.94013,11.7002,-84.28459,9.30188
KOSPI,전기전자,36213100000,33637L,20220331,우선주,297.94013,11.7002,-84.28459,9.30188
KOSPI,전기전자,1267640717850,248070,20220331,보통주,82.29907,4.18251,-6.14163,0.95259
KOSPI,화학,541200000000,004430,20220331,보통주,7.12299,0.94762,-28.13576,0.51573
KOSPI,기계,168973560190,017550,20220331,보통주,13.90733,1.29823,-339.03014,0.6263
KOSPI,서비스업,425137277740,053210,20220331,보통주,7.2611,0.54917,4.24579,0.57269
KOSPI,기타금융,431369111250,026890,20220331,보통주,10.56734,,19.96481,1.95907
KOSPI,기타제조업,117600000000,134790,20220331,보통주,9.47781,1.67486,-17.10058,0.48663
KOSPI,종이목재,390888854000,016590,20220331,보통주,6.38192,0.61574,16.65983,0.5067
KOSPI,전기전자,324576933800,029530,20220331,보통주,3.49071,0.33069,15.73025,1.03498
KOSPI,"농업, 임업 및 어업",201600000000,004970,20220331,보통주,4.81509,0.38282,-90.85265,0.61876
KOSPI,전기전자,373614394065,011930,20220331,보통주,-27.40631,2.08358,-20.4612,0.95898
KOSPI,유통업,582018979500,005390,20220331,보통주,18.40664,2.00108,3.05471,0.44194
KOSPI,유통업,2525288926500,004170,20220331,보통주,8.15011,0.6673,2.26411,0.3959
KOSPI,서비스업,328520000000,035510,20220331,보통주,10.69887,0.96911,10.70938,0.64898
KOSPI,건설업,146600000000,034300,20220331,보통주,5.30678,0.61379,1.80422,0.11044
KOSPI,유통업,1138830000000,031430,20220331,보통주,12.65433,1.44891,6.77736,0.71608
KOSPI,서비스업,299729952000,031440,20220331,보통주,131.21542,1.11349,4.35576,0.2386
KOSPI,유통업,76532711260,006880,20220331,보통주,8.27274,0.5949,18.99578,0.32928
KOSPI,섬유의복,129150000000,005800,20220331,보통주,16.42839,0.33027,6.40451,0.56306
KOSPI,증권,559419725200,001720,20220331,보통주,4.94639,0.34598,-1.13851,0.32848
KOSPI,증권,421815027400,001725,20220331,우선주,4.94639,0.34598,-1.13851,0.32848
KOSPI,섬유의복,198783131040,009270,20220331,보통주,21.09634,1.09568,-21.31018,0.29106
KOSPI,섬유의복,3148678000,009275,20220331,우선주,21.09634,1.09568,-21.31018,0.29106
KOSPI,유통업,159856922250,002700,20220331,보통주,18.8351,1.79971,20.93621,0.7765
KOSPI,의약품,2050519113000,019170,20220331,보통주,-152.21156,4.55893,-24.82347,9.3172
KOSPI,의약품,173580000000,019175,20220331,우선주,-152.21156,4.55893,-24.82347,9.3172
KOSPI,종이목재,71665335000,002870,20220331,보통주,-7.72042,0.6866,-15.33831,2.98943
KOSPI,서비스업,286494126080,404990,20220331,보통주,37.49653,0.76436,20.98741,13.65896
KOSPI,서비스업,398232236030,293940,20220331,보통주,118.78799,1.40301,36.47516,11.56153
KOSPI,기타금융,21438881491000,055550,20220331,보통주,4.89001,0.4156,4.67962,0.6854
KOSPI,유통업,158650000000,004080,20220331,보통주,11.43694,1.49778,46.00102,1.21261
KOSPI,섬유의복,204821860620,102280,20220331,보통주,-11.02279,0.93157,-49.58291,2.10888
KOSPI,비금속광물,4146764466850,003410,20220331,보통주,20.8906,2.33927,10.1916,2.33825
KOSPI,운수장비,415056805540,003620,20220331,보통주,-0.50863,-1.3658,9.06609,0.05569
KOSPI,전기전자,120737963115,004770,20220331,보통주,36.05559,2.38185,66.36996,10.21407
KOSPI,서비스업,157390672070,015540,20220331,보통주,,,,
KOSPI,기타제조업,43347615115,004920,20220331,보통주,-8.51145,1.26893,-14.72322,1.13729
KOSPI,기계,2673666950200,112610,20220331,보통주,41.04441,3.09853,-25.7815,2.27369
KOSPI,전기전자,177387086000,008700,20220331,보통주,13.93905,2.36256,-6.32443,0.51457
KOSPI,화학,3619914102000,002790,20220331,보통주,23.65255,1.20344,5.58272,0.79934
KOSPI,화학,246453950000,00279K,20220331,우선주,23.65255,1.20344,5.58272,0.79934
KOSPI,화학,109866278500,002795,20220331,우선주,23.65255,1.20344,5.58272,0.79934
KOSPI,화학,9358841440000,090430,20220331,보통주,59.51873,2.41806,16.67204,2.37041
KOSPI,화학,839347485000,090435,20220331,우선주,59.51873,2.41806,16.67204,2.37041
KOSPI,서비스업,347277304000,002030,20220331,보통주,2.67006,0.26069,1.2998,0.15188
KOSPI,비금속광물,672027052500,183190,20220331,보통주,5.0208,0.52446,4.5918,0.5325
KOSPI,종이목재,390503487200,002310,20220331,보통주,5.17725,0.65943,4.33205,0.49815
KOSPI,서비스업,101441586960,012170,20220331,보통주,-13.9226,2.42735,-10.54899,4.24892
KOSPI,서비스업,209790000000,267850,20220331,보통주,7.62123,1.29137,35.7942,1.14988
KOSPI,운수창고업,1625897043400,020560,20220331,보통주,-4.10574,2.95225,1.47611,0.34293
KOSPI,유통업,362702914000,122900,20220331,보통주,9.44131,0.92486,6.65243,0.11503
KOSPI,비금속광물,1760878542000,010780,20220331,보통주,13.02255,1.08871,6.09591,0.84989
KOSPI,철강금속,448364603550,139990,20220331,보통주,13.32953,2.07839,-23.16152,0.48296
KOSPI,철강금속,360511796480,001780,20220331,보통주,69.88412,1.34428,-101.23447,0.57411
KOSPI,화학,488583797500,018250,20220331,보통주,31.90932,1.43831,10.38955,0.87431
KOSPI,화학,510811444500,161000,20220331,보통주,4.87587,0.75431,-19.31322,0.24028
KOSPI,기타제조업,138580690710,011090,20220331,보통주,15.71403,2.34392,-8.1634,0.78048
KOSPI,의료정밀,5762541497400,137310,20220331,보통주,5.03335,2.54751,4.43636,1.86987
KOSPI,운수장비,1193031105750,005850,20220331,보통주,15.59289,0.95683,7.85143,0.50112
KOSPI,서비스업,2709341391400,012750,20220331,보통주,21.76993,1.73167,8.42529,1.21434
KOSPI,건설업,85583049750,023960,20220331,보통주,-11.25007,2.99273,14.82982,1.13583
KOSPI,운수창고업,450864000000,298690,20220331,보통주,-1.09906,3.48573,-4.2329,1.65611
KOSPI,서비스업,33106511500,140910,20220331,보통주,11.92251,1.07218,-1.59461,5.39752
KOSPI,화학,170851460880,078520,20220331,보통주,-4.06704,1.49084,39.97052,0.67032
KOSPI,전기전자,62765309290,015260,20220331,보통주,-4.17633,1.37645,-5.44478,0.69528
KOSPI,기계,307619344575,007460,20220331,보통주,-3.47473,155.49131,-3.85117,12.41065
KOSPI,의약품,327230704707,003060,20220331,보통주,44.51172,0.71014,-57.92292,6.38543
KOSPI,기타금융,171818466800,244920,20220331,보통주,16.52958,2.0389,16.39775,0.77544
KOSPI,서비스업,10263505285000,036570,20220331,보통주,35.5674,4.14682,36.09541,6.11414
KOSPI,기타금융,108221900000,380440,20220331,보통주,,,,
KOSPI,기계,83982519600,085310,20220331,보통주,7.48817,0.80278,5.99095,1.20974
KOSPI,유통업,339639839255,900140,20220331,보통주,-20.05921,0.85419,3.20029,1.70278
KOSPI,전기전자,787302021600,097520,20220331,보통주,26.06374,3.42932,11.09522,1.02019
KOSPI,화학,97200000000,014440,20220331,보통주,25.27334,0.55593,5.23598,1.1523
KOSPI,유통업,2109225876800,111770,20220331,보통주,6.48914,0.86291,6.73106,0.69263
KOSPI,기타금융,729504172000,009970,20220331,보통주,2.88716,0.3332,1.57445,0.19672
KOSPI,의약품,951042201200,003520,20220331,보통주,-83.53173,9.22436,115.62258,4.93454
KOSPI,철강금속,1271007600000,000670,20220331,보통주,9.71677,0.32557,31.68525,0.33683
KOSPI,종이목재,237540000000,006740,20220331,보통주,26.50257,1.16274,14.21264,1.39615
KOSPI,운수장비,90503685975,012280,20220331,보통주,-4.65587,1.3971,-7.66089,0.36613
KOSPI,철강금속,102323475720,012160,20220331,보통주,18.6628,0.44202,-9.71353,0.25527
KOSPI,기타금융,217200000000,015360,20220331,보통주,9.94194,0.31147,3.31365,0.16651
KOSPI,음식료품,1639539516500,007310,20220331,보통주,12.93891,1.03025,11.17909,0.61132
KOSPI,의약품,109689279625,002630,20220331,보통주,-11.39815,3.8587,20.38945,3.42545
KOSPI,음식료품,3510808521600,271560,20220331,보통주,15.87862,1.85036,10.11035,1.73721
KOSPI,기타금융,892697263500,001800,20220331,보통주,11.62057,0.45745,2.23786,0.41373
KOSPI,전기전자,388534954280,011690,20220331,보통주,-35.99245,4.43754,-57.2601,3.42409
KOSPI,서비스업,260401331530,070960,20220331,보통주,27.16495,0.61,-20.41166,0.99696
KOSPI,기타금융,11175729427150,316140,20220331,보통주,3.55558,0.3578,2.42164,0.33841
KOSPI,유통업,113484125360,118000,20220331,보통주,13.3717,1.02503,-69.38673,5.56031
KOSPI,기타금융,763179573438,010050,20220331,보통주,,,,
KOSPI,음식료품,91618500000,006980,20220331,보통주,-14.92106,0.41725,-2.49077,0.18007
KOSPI,기계,61535221440,017370,20220331,보통주,-5.77363,0.7636,2.48658,0.28588
KOSPI,의료정밀,221527392600,105840,20220331,보통주,-21.33399,1.15952,33.55715,1.55229
KOSPI,건설업,54421080000,010400,20220331,보통주,-16.89556,0.49279,-9.99269,0.60653
KOSPI,기계,90200000000,049800,20220331,보통주,4.05995,1.11301,4.27903,0.39062
KOSPI,기타금융,137474577600,016880,20220331,보통주,5.92556,2.24324,1.24374,0.13904
KOSPI,서비스업,358068553500,095720,20220331,보통주,8.46399,0.98624,3.87158,0.4506
KOSPI,섬유의복,50555340000,005820,20220331,보통주,31.46804,0.37169,-20.03807,0.55659
KOSPI,유통업,130556867900,010600,20220331,보통주,-2.93588,2.83398,182.40458,0.90151
KOSPI,유통업,97492256550,008600,20220331,보통주,-7.59629,1.04052,4.72499,0.40114
KOSPI,의약품,721270096800,033270,20220331,보통주,26.84907,2.33724,17.44785,3.47988
KOSPI,화학,933433515000,014830,20220331,보통주,4.89408,0.88145,7.33706,1.01861
KOSPI,비금속광물,116774910120,000910,20220331,보통주,13.38202,0.89854,12.36074,0.54516
KOSPI,비금속광물,136920000000,047400,20220331,보통주,245.33129,1.58976,40.05705,1.12759
KOSPI,기타제조업,98492866010,011330,20220331,보통주,24.95257,0.84804,3.48835,0.731
KOSPI,유통업,306241320000,077500,20220331,보통주,5.28583,1.06711,33.78143,0.55956
KOSPI,운수장비,79139875000,002920,20220331,보통주,10.38046,0.3003,6.51169,0.29994
KOSPI,서비스업,150782091480,000700,20220331,보통주,6.82832,0.48061,-15.06628,0.32571
KOSPI,증권,738507331200,003470,20220331,보통주,5.67147,0.54167,-17.0726,0.36999
KOSPI,증권,49324649840,003475,20220331,우선주,5.67147,0.54167,-17.0726,0.36999
KOSPI,서비스업,63272201930,072130,20220331,보통주,4.73687,1.20653,32.51188,2.34285
KOSPI,의약품,139409719590,000220,20220331,보통주,-67.56914,1.20943,33.17715,1.29336
KOSPI,의약품,23689418500,000225,20220331,우선주,-67.56914,1.20943,33.17715,1.29336
KOSPI,의약품,6673980000,000227,20220331,우선주,-67.56914,1.20943,33.17715,1.29336
KOSPI,증권,324502500300,001200,20220331,보통주,3.84002,0.35111,1.88719,0.25405
KOSPI,의약품,4276718198400,000100,20220331,보통주,45.10923,2.22497,46.74145,2.74167
KOSPI,의약품,67904050000,000105,20220331,우선주,45.10923,2.22497,46.74145,2.74167
KOSPI,증권,148843839375,003460,20220331,보통주,20.87418,0.33697,11.25823,9.00046
KOSPI,증권,47186347500,003465,20220331,우선주,20.87418,0.33697,11.25823,9.00046
KOSPI,화학,585280000000,008730,20220331,보통주,79.95183,1.95281,19.9469,1.25442
KOSPI,종이목재,140193728000,008250,20220331,보통주,10.75352,0.64473,7.6362,0.45301
KOSPI,철강금속,163531380000,025820,20220331,보통주,5.77383,0.9906,-12.20347,0.36357
KOSPI,서비스업,1006000000000,214320,20220331,보통주,16.81604,1.35113,7.14124,0.73768
KOSPI,서비스업,394618105700,088260,20220331,보통주,35.31929,1.36302,22.9978,15.20021
KOSPI,유통업,3930490479000,139480,20220331,보통주,2.67978,0.40899,4.26409,0.16882
KOSPI,전기전자,464861179650,007660,20220331,보통주,-99.91827,3.68415,90.64957,0.76674
KOSPI,화학,395627547600,005950,20220331,보통주,4.17629,1.39465,6.43683,0.23055
KOSPI,서비스업,86131716000,015020,20220331,보통주,89.00942,2.40335,-13.38434,18.87482
KOSPI,유통업,193789330430,093230,20220331,보통주,50.71284,1.1307,-22.29419,1.09755
KOSPI,기계,216932429400,074610,20220331,보통주,-11.91134,3.40869,-9.04445,4.2036
KOSPI,의약품,538157452300,102460,20220331,보통주,116.7372,2.64595,55.32129,4.52659
KOSPI,기타제조업,357351606360,084680,20220331,보통주,-27.51636,1.58713,19.96601,3.02153
KOSPI,서비스업,112064000000,350520,20220331,보통주,1.76523,0.46171,125.30319,1.66781
KOSPI,서비스업,182149826800,334890,20220331,보통주,3.50681,0.60983,20.64709,3.34829
KOSPI,유통업,48020000000,000760,20220331,보통주,0.92479,0.33368,-5.87438,0.75361
KOSPI,섬유의복,66965206265,014990,20220331,보통주,-4.30835,2.2209,-18.67974,0.5317
KOSPI,유통업,161792364600,101140,20220331,보통주,5.77851,7.41914,-76.9403,51.89498
KOSPI,통신업,315813287500,006490,20220331,보통주,63.61575,5.22782,-90.8108,4.70838
KOSPI,운수장비,186298537950,023800,20220331,보통주,67.40868,1.20678,15.53969,0.47885
KOSPI,전기가스업,116368456400,034590,20220331,보통주,31.98596,0.58471,2.94465,0.23557
KOSPI,운수창고업,100547814120,129260,20220331,보통주,7.07531,0.48097,9.2315,0.17605
KOSPI,운수장비,110500000000,023810,20220331,보통주,42.99012,1.3016,7.57625,0.29936
KOSPI,의약품,1759784037000,249420,20220331,보통주,-8.02155,5.22657,-70.36718,1.42786
KOSPI,의약품,251580720000,000230,20220331,보통주,-2.40932,3.13387,-5.59168,0.28833
KOSPI,건설업,296056342400,013360,20220331,보통주,59.84047,3.10182,26.94683,0.81391
KOSPI,의약품,210140000000,003120,20220331,보통주,-143.55135,0.32723,34.4154,4.664
KOSPI,섬유의복,278400000000,003200,20220331,보통주,4.08543,0.31328,12.12614,0.42727
KOSPI,유통업,150653106450,007110,20220331,보통주,-2833.93739,3.3341,-49.67186,2.33169
KOSPI,의약품,517221494400,007570,20220331,보통주,38.08724,2.33425,8.17421,1.47527
KOSPI,의약품,12974082000,007575,20220331,우선주,38.08724,2.33425,8.17421,1.47527
KOSPI,섬유의복,36300000000,008500,20220331,보통주,-5.21457,3.54835,-10.46073,1.43105
KOSPI,화학,400523895000,081000,20220331,보통주,50.83481,1.04895,29.7758,2.29698
KOSPI,전기전자,95300420850,020760,20220331,보통주,-2.03211,8.45549,-3.47417,0.87479
KOSPI,전기전자,4454306661000,020150,20220331,보통주,99.16329,6.29675,208.21781,9.03619
KOSPI,전기전자,208762595700,103590,20220331,보통주,12.8184,0.59292,19.91354,0.20549
KOSPI,운수장비,1628646571500,271940,20220331,보통주,191.99913,6.44316,113.20683,14.62287
KOSPI,기타금융,247724364660,015860,20220331,보통주,13.47195,0.60428,7.08136,0.22723
KOSPI,화학,452840354750,226320,20220331,보통주,-22.26009,0.82235,34.76693,2.76898
KOSPI,서비스업,364555688000,317400,20220331,보통주,8.86474,1.17994,3.30926,0.74334
KOSPI,전기전자,439445000000,033240,20220331,보통주,20.82483,1.41115,11.51993,1.28903
KOSPI,섬유의복,73332000000,000950,20220331,보통주,422.34485,0.31805,-46.73595,0.50496
KOSPI,서비스업,922392000000,348950,20220331,보통주,44.52259,0.86832,27.39274,14.29173
KOSPI,기타제조업,348725966150,194370,20220331,보통주,5.91296,1.33729,10.88498,0.28913
KOSPI,화학,67724569640,025620,20220331,보통주,-1.58761,1.28209,-17.542,4.08773
KOSPI,서비스업,1054714669400,036420,20220331,보통주,-17.79667,5.64646,-7.63838,1.38065
KOSPI,서비스업,2709220848750,030000,20220331,보통주,15.88475,2.07155,10.53526,0.79041
KOSPI,의약품,411001172400,271980,20220331,보통주,-39.9061,2.93492,26.06039,0.71038
KOSPI,비금속광물,122500000000,001560,20220331,보통주,14.33269,0.69402,23.81553,1.09345
KOSPI,서비스업,222828302250,002620,20220331,보통주,-73.38984,0.59512,19.06828,0.33515
KOSPI,은행,210443469700,006220,20220331,보통주,10.67708,0.38173,1.43706,0.96272
